Sample Name,Peak Number,Name,RT,Area,Height,% Area,Total Area,Int Type,RRT,Sample Base Name
DPS22004-1,20,37,0.306,4813,429,0.0536,8974239,BB,0.01977894124490983,DPS22004
DPS22004-2,1,5,0.205,783,42,0.0077,10140795,BB,0.013301323643913832,DPS22004
DPS22004-2,21,37,0.841,3467,286,0.0342,10140795,BB,0.054567869192836745,DPS22004
DPS22004-2,2,7,0.439,3463,189,0.0342,10140795,BV,0.02848429794964962,DPS22004
DPS22004-2,3,7,0.802,1298,119,0.0128,10140795,VB,0.052037373475214116,DPS22004
DPS22004-2,4,9,0.926,1106,72,0.0109,10140795,BB,0.060083052167142485,DPS22004
DPS22004-2,5,10,0.789,788,30,0.0078,10140795,BB,0.05119387490267324,DPS22004
DPS22004-2,6,11,0.948,394,21,0.0039,10140795,BV,0.061510511289903966,DPS22004
DPS22004-2,7,DP-IMP-3,12.697,1078,45,0.0106,10140795,VV,0.8238385673501167,DPS22004
DPS22004-2,8,13,0.208,944,49,0.0093,10140795,VV,0.013495977160654034,DPS22004
DPS22004-2,9,DP-IMP-2,14.069,208,11,0.002,10140795,VB,0.9128601090059694,DPS22004
DPS22004-2,10,DP72,15.412,10055783,260621,99.1617,10140795,BS,1.0,DPS22004
DPS22004-2,11,17,0.591,2496,71,0.0246,10140795,SV,0.038346742797819876,DPS22004
DPS22004-2,12,18,0.52,2594,70,0.0256,10140795,VV,0.03373994290163509,DPS22004
DPS22004-2,13,19,0.721,2725,95,0.0269,10140795,VV,0.04678172852322865,DPS22004
DPS22004-2,14,DP-IMP-1,20.454,52790,2110,0.5206,10140795,VB,1.3271476771347002,DPS22004
DPS22004-2,15,26,0.196,499,19,0.0049,10140795,BB,0.012717363093693226,DPS22004
DPS22004-2,16,34,0.341,2378,177,0.0234,10140795,BB,0.02212561640280301,DPS22004
DPS22004-2,17,35,0.206,951,61,0.0094,10140795,BB,0.013366208149493899,DPS22004
DPS22004-2,18,36,0.147,2021,89,0.0199,10140795,BB,0.009538022320269918,DPS22004
DPS22004-2,19,36,0.803,263,34,0.0026,10140795,BB,0.05210225798079419,DPS22004
DPS22004-2,20,37,0.312,4766,460,0.047,10140795,BB,0.020243965740981053,DPS22004
DPS22004-3,1,5,0.204,786,43,0.0077,10247872,BB,0.013240734730966442,DPS22004
DPS22004-3,21,37,0.841,3519,290,0.0343,10247872,BB,0.054585577984033226,DPS22004
DPS22004-3,2,7,0.436,3493,191,0.0341,10247872,BV,0.02829882520932044,DPS22004
DPS22004-3,3,7,0.803,1297,118,0.0127,10247872,VB,0.0521191666125787,DPS22004
DPS22004-3,4,9,0.927,1153,71,0.0113,10247872,BV,0.060167456351009285,DPS22004
DPS22004-3,5,10,0.775,776,32,0.0076,10247872,VB,0.05030181086519115,DPS22004
DPS22004-3,6,11,0.955,389,24,0.0038,10247872,BV,0.06198481209839683,DPS22004
DPS22004-3,7,DP-IMP-3,12.702,1124,47,0.011,10247872,VV,0.8244304536898812,DPS22004
DPS22004-3,8,13,0.234,949,48,0.0093,10247872,VB,0.015187901603167393,DPS22004
DPS22004-3,9,DP-IMP-2,14.086,288,11,0.0028,10247872,BB,0.9142597520607516,DPS22004
DPS22004-3,10,DP72,15.407,10162656,262894,99.1684,10247872,BV,1.0,DPS22004
DPS22004-3,11,17,0.385,2344,81,0.0229,10247872,VV,0.024988641526578828,DPS22004
DPS22004-3,12,18,0.526,2477,69,0.0242,10247872,VV,0.03414032582592328,DPS22004
DPS22004-3,13,19,0.738,2760,94,0.0269,10247872,VV,0.04790030505614331,DPS22004
DPS22004-3,14,DP-IMP-1,20.454,53193,2128,0.5191,10247872,VB,1.3275783734666062,DPS22004
DPS22004-3,15,26,0.157,555,19,0.0054,10247872,BB,0.010190173297851626,DPS22004
DPS22004-3,16,34,0.313,1585,138,0.0155,10247872,BB,0.020315441033296553,DPS22004
DPS22004-3,17,35,0.211,970,62,0.0095,10247872,BB,0.013695073667813331,DPS22004
DPS22004-3,18,36,0.151,2439,108,0.0238,10247872,BB,0.009800739923411437,DPS22004
DPS22004-3,19,36,0.806,287,34,0.0028,10247872,BB,0.052313883299798795,DPS22004
DPS22004-3,20,37,0.311,4832,466,0.0472,10247872,BB,0.020185629908483157,DPS22004
DPS22005-1,1,5,0.24,265,26,0.0025,10505864,BV,0.015419209765499518,DPS22005
DPS22005-1,2,5,0.45,135,13,0.0013,10505864,VB,0.0289110183103116,DPS22005
DPS22005-1,3,7,0.612,3295,166,0.0314,10505864,BV,0.03931898490202377,DPS22005
DPS22005-1,4,7,0.863,872,80,0.0083,10505864,VB,0.05544490844844202,DPS22005
DPS22005-1,5,10,0.016,867,58,0.0082,10505864,BV,0.0010279473176999679,DPS22005
DPS22005-1,6,10,0.9,719,28,0.0068,10505864,VB,0.0578220366206232,DPS22005
DPS22005-1,7,12,0.04,450,27,0.0043,10505864,BV,0.00256986829424992,DPS22005
DPS22005-1,8,DP-IMP-3,12.825,1110,41,0.0106,10505864,VV,0.8239640218438805,DPS22005
DPS22005-1,9,13,0.362,502,25,0.0048,10505864,VV,0.023257308062961772,DPS22005
DPS22005-1,10,DP-IMP-2,14.186,258,9,0.0025,10505864,VB,0.9114037905557341,DPS22005
DPS22005-1,11,DP72,15.565,10425424,263540,99.2343,10505864,BV,1.0,DPS22005
DPS22005-1,12,18,0.791,2486,69,0.0237,10505864,VV,0.050819145518792165,DPS22005
DPS22005-1,13,19,0.998,2831,99,0.0269,10505864,VV,0.0641182139415355,DPS22005
DPS22005-1,14,DP-IMP-1,20.661,53127,2080,0.5057,10505864,VB,1.32740122068744,DPS22005
DPS22005-1,15,26,0.462,435,14,0.0041,10505864,BB,0.029681978798586573,DPS22005
DPS22005-1,16,34,0.321,2277,168,0.0217,10505864,BB,0.020623193061355606,DPS22005
DPS22005-1,17,35,0.268,527,49,0.005,10505864,BB,0.017218117571474463,DPS22005
DPS22005-1,18,35,0.938,3169,125,0.0302,10505864,BB,0.06026341150016062,DPS22005
DPS22005-1,19,37,0.308,4011,375,0.0382,10505864,BB,0.019787985865724382,DPS22005
DPS22005-1,20,37,0.784,3105,303,0.0296,10505864,BB,0.05036941856729843,DPS22005
DPS22005-2,1,5,0.236,515,33,0.0049,10523807,VV,0.015167095115681232,DPS22005
DPS22005-2,2,5,0.429,187,20,0.0018,10523807,VB,0.027570694087403598,DPS22005
DPS22005-2,3,7,0.611,3349,169,0.0318,10523807,BV,0.03926735218508997,DPS22005
DPS22005-2,4,7,0.86,879,79,0.0083,10523807,VV,0.055269922879177376,DPS22005
DPS22005-2,5,10,0.018,918,59,0.0087,10523807,BV,0.0011568123393316193,DPS22005
DPS22005-2,6,10,0.893,723,29,0.0069,10523807,VB,0.057390745501285347,DPS22005
DPS22005-2,7,12,0.052,558,31,0.0053,10523807,BV,0.003341902313624678,DPS22005
DPS22005-2,8,DP-IMP-3,12.83,1127,43,0.0107,10523807,VV,0.8245501285347043,DPS22005
DPS22005-2,9,13,0.381,550,26,0.0052,10523807,VV,0.02448586118251928,DPS22005
DPS22005-2,10,DP-IMP-2,14.239,277,10,0.0026,10523807,VB,0.9151028277634962,DPS22005
DPS22005-2,11,DP72,15.56,10442498,264981,99.2274,10523807,BV,1.0,DPS22005
DPS22005-2,12,18,0.788,2447,67,0.0232,10523807,VV,0.0506426735218509,DPS22005
DPS22005-2,13,20,0.003,2833,101,0.0269,10523807,VV,0.0001928020565552699,DPS22005
DPS22005-2,14,DP-IMP-1,20.661,52970,2074,0.5033,10523807,VB,1.327827763496144,DPS22005
DPS22005-2,15,26,0.423,448,14,0.0043,10523807,BB,0.02718508997429306,DPS22005
DPS22005-2,16,34,0.332,2265,168,0.0215,10523807,BB,0.021336760925449873,DPS22005
DPS22005-2,17,35,0.273,539,50,0.0051,10523807,BB,0.017544987146529564,DPS22005
DPS22005-2,18,35,0.943,3539,138,0.0336,10523807,BB,0.06060411311053984,DPS22005
DPS22005-2,19,37,0.317,3990,377,0.0379,10523807,BB,0.02037275064267352,DPS22005
DPS22005-2,20,37,0.794,3198,312,0.0304,10523807,BB,0.05102827763496144,DPS22005
DPS22005-3,1,5,0.241,533,33,0.0051,10503736,BV,0.015480472764645427,DPS22005
DPS22005-3,2,5,0.417,216,20,0.0021,10503736,VB,0.026785714285714284,DPS22005
DPS22005-3,3,7,0.613,3339,166,0.0318,10503736,BV,0.03937564234326824,DPS22005
DPS22005-3,4,7,0.865,806,79,0.0077,10503736,VB,0.055562692702980476,DPS22005
DPS22005-3,5,10,0.02,876,59,0.0083,10503736,BV,0.0012846865364850976,DPS22005
DPS22005-3,6,10,0.879,765,30,0.0073,10503736,VB,0.056461973278520046,DPS22005
DPS22005-3,7,12,0.056,348,24,0.0033,10503736,BB,0.0035971223021582736,DPS22005
DPS22005-3,8,DP-IMP-3,12.841,955,38,0.0091,10503736,BV,0.824832990750257,DPS22005
DPS22005-3,9,13,0.395,533,26,0.0051,10503736,VV,0.02537255909558068,DPS22005
DPS22005-3,10,DP-IMP-2,14.187,263,11,0.0025,10503736,VB,0.911292394655704,DPS22005
DPS22005-3,11,DP72,15.568,10423431,263934,99.2355,10503736,BV,1.0,DPS22005
DPS22005-3,12,18,0.801,2373,66,0.0226,10503736,VV,0.051451695786228165,DPS22005
DPS22005-3,13,20,0.008,2661,99,0.0253,10503736,VV,0.0005138746145940391,DPS22005
DPS22005-3,14,DP-IMP-1,20.666,52529,2062,0.5001,10503736,VB,1.3274665981500515,DPS22005
DPS22005-3,15,26,0.434,373,13,0.0036,10503736,BB,0.02787769784172662,DPS22005
DPS22005-3,16,34,0.325,2237,167,0.0213,10503736,BB,0.020876156217882837,DPS22005
DPS22005-3,17,35,0.263,546,50,0.0052,10503736,BB,0.016893627954779035,DPS22005
DPS22005-3,18,35,0.938,3653,139,0.0348,10503736,BB,0.06025179856115108,DPS22005
DPS22005-3,19,37,0.311,3987,378,0.038,10503736,BB,0.019976875642343267,DPS22005
DPS22005-3,20,37,0.788,3313,322,0.0315,10503736,BB,0.05061664953751285,DPS22005
DPS22006-1,1,5,0.221,250,26,0.0024,10508230,BV,0.01430698517511491,DPS22006
DPS22006-1,21,37,0.76,3059,328,0.0291,10508230,BB,0.049200492004920056,DPS22006
DPS22006-1,2,5,0.432,148,14,0.0014,10508230,VB,0.02796659545542824,DPS22006
DPS22006-1,3,7,0.459,3467,188,0.033,10508230,BV,0.029714507671392505,DPS22006
DPS22006-1,4,7,0.833,934,88,0.0089,10508230,VB,0.053926328736971584,DPS22006
DPS22006-1,5,9,0.97,801,55,0.0076,10508230,BB,0.06279536479575322,DPS22006
DPS22006-1,6,10,0.825,574,22,0.0055,10508230,BB,0.05340842882113032,DPS22006
DPS22006-1,7,12,0.0,506,31,0.0048,10508230,BV,0.0,DPS22006
DPS22006-1,8,DP-IMP-3,12.751,1344,55,0.0128,10508230,VV,0.8254677283614942,DPS22006
DPS22006-1,9,13,0.281,702,35,0.0067,10508230,VV,0.01819123454392439,DPS22006
DPS22006-1,10,DP-IMP-2,14.153,201,13,0.0019,10508230,VB,0.9162296886126757,DPS22006
DPS22006-1,11,DP72,15.447,10431476,269520,99.2696,10508230,BV,1.0,DPS22006
DPS22006-1,12,18,0.632,2933,83,0.0279,10508230,VV,0.04091409335145983,DPS22006
DPS22006-1,13,19,0.865,2251,80,0.0214,10508230,VV,0.055997928400336634,DPS22006
DPS22006-1,14,DP-IMP-1,20.551,48402,1968,0.4606,10508230,VB,1.3304201463067262,DPS22006
DPS22006-1,15,26,0.246,355,13,0.0034,10508230,BB,0.015925422412118858,DPS22006
DPS22006-1,16,34,0.297,2524,219,0.024,10508230,BB,0.019227034375606914,DPS22006
DPS22006-1,17,35,0.239,352,36,0.0033,10508230,BB,0.015472259985757752,DPS22006
DPS22006-1,18,35,0.691,2007,87,0.0191,10508230,BB,0.04473360523078915,DPS22006
DPS22006-1,19,36,0.768,634,69,0.006,10508230,BB,0.049718391920761315,DPS22006
DPS22006-1,20,37,0.284,5311,535,0.0505,10508230,BB,0.01838544701236486,DPS22006
DPS22006-2,1,5,0.217,465,31,0.0044,10506256,BV,0.01405076405076405,DPS22006
DPS22006-2,21,37,0.757,3153,337,0.03,10506256,BB,0.049015799015799014,DPS22006
DPS22006-2,2,5,0.415,193,17,0.0018,10506256,VB,0.02687127687127687,DPS22006
DPS22006-2,3,7,0.457,3475,188,0.0331,10506256,BV,0.02959077959077959,DPS22006
DPS22006-2,4,7,0.83,922,86,0.0088,10506256,VB,0.05374255374255374,DPS22006
DPS22006-2,5,9,0.969,846,55,0.008,10506256,BB,0.06274281274281274,DPS22006
DPS22006-2,6,10,0.839,610,22,0.0058,10506256,BB,0.05432530432530432,DPS22006
DPS22006-2,7,12,0.007,448,31,0.0043,10506256,BV,0.0004532504532504532,DPS22006
DPS22006-2,8,DP-IMP-3,12.753,1404,56,0.0134,10506256,VV,0.8257575757575757,DPS22006
DPS22006-2,9,13,0.276,686,34,0.0065,10506256,VV,0.017871017871017872,DPS22006
DPS22006-2,10,DP-IMP-2,14.14,208,13,0.002,10506256,VB,0.9155659155659156,DPS22006
DPS22006-2,11,DP72,15.444,10428784,270601,99.2626,10506256,BV,1.0,DPS22006
DPS22006-2,12,18,0.621,3032,84,0.0289,10506256,VV,0.04020979020979021,DPS22006
DPS22006-2,13,19,0.875,2561,84,0.0244,10506256,VV,0.05665630665630665,DPS22006
DPS22006-2,14,DP-IMP-1,20.551,48264,1949,0.4594,10506256,VB,1.3306785806785806,DPS22006
DPS22006-2,15,26,0.323,388,13,0.0037,10506256,BB,0.020914270914270915,DPS22006
DPS22006-2,16,34,0.295,2535,220,0.0241,10506256,BB,0.019101269101269098,DPS22006
DPS22006-2,17,35,0.233,375,39,0.0036,10506256,BB,0.015086765086765087,DPS22006
DPS22006-2,18,35,0.686,1881,81,0.0179,10506256,BB,0.04441854441854442,DPS22006
DPS22006-2,19,36,0.767,640,70,0.0061,10506256,BB,0.04966329966329966,DPS22006
DPS22006-2,20,37,0.282,5387,545,0.0513,10506256,BB,0.018259518259518256,DPS22006
DPS22006-3,1,5,0.221,265,26,0.0025,10522052,BV,0.01430698517511491,DPS22006
DPS22006-3,21,37,0.759,3174,338,0.0302,10522052,BB,0.049135754515439896,DPS22006
DPS22006-3,2,5,0.438,164,14,0.0016,10522052,VB,0.028355020392309187,DPS22006
DPS22006-3,3,7,0.458,3438,188,0.0327,10522052,BV,0.02964977018191235,DPS22006
DPS22006-3,4,7,0.832,909,86,0.0086,10522052,VB,0.053861591247491424,DPS22006
DPS22006-3,5,9,0.969,794,54,0.0075,10522052,BV,0.06273062730627306,DPS22006
DPS22006-3,6,10,0.715,610,23,0.0058,10522052,VB,0.04628730497831294,DPS22006
DPS22006-3,7,12,0.003,564,33,0.0054,10522052,BV,0.0001942124684404739,DPS22006
DPS22006-3,8,DP-IMP-3,12.757,1367,54,0.013,10522052,VV,0.8258561532983751,DPS22006
DPS22006-3,9,13,0.278,694,34,0.0066,10522052,VB,0.017997022075483916,DPS22006
DPS22006-3,10,DP-IMP-2,14.145,224,12,0.0021,10522052,BB,0.9157117886968343,DPS22006
DPS22006-3,11,DP72,15.447,10444638,270093,99.2643,10522052,BV,1.0,DPS22006
DPS22006-3,12,18,0.636,3108,85,0.0295,10522052,VV,0.041173043309380465,DPS22006
DPS22006-3,13,19,0.879,2488,83,0.0236,10522052,VV,0.05690425325305885,DPS22006
DPS22006-3,14,DP-IMP-1,20.553,48290,1951,0.4589,10522052,VB,1.3305496212856867,DPS22006
DPS22006-3,15,26,0.288,329,13,0.0031,10522052,BB,0.01864439697028549,DPS22006
DPS22006-3,16,34,0.297,2558,221,0.0243,10522052,BB,0.019227034375606914,DPS22006
DPS22006-3,17,35,0.241,360,38,0.0034,10522052,BB,0.015601734964718068,DPS22006
DPS22006-3,18,35,0.688,1994,86,0.019,10522052,BB,0.044539392762348674,DPS22006
DPS22006-3,19,36,0.767,672,72,0.0064,10522052,BB,0.049653654431281155,DPS22006
DPS22006-3,20,37,0.283,5415,547,0.0515,10522052,BB,0.018320709522884702,DPS22006
DPS22007-1,1,5,0.219,252,27,0.0024,10508191,BV,0.014304376224689745,DPS22007
DPS22007-1,2,5,0.429,159,14,0.0015,10508191,VB,0.02802090137165251,DPS22007
DPS22007-1,3,7,0.459,3449,187,0.0328,10508191,BV,0.02998040496407577,DPS22007
DPS22007-1,4,7,0.833,951,88,0.009,10508191,VV,0.05440888308295232,DPS22007
DPS22007-1,5,9,0.964,1314,69,0.0125,10508191,BV,0.06296538210320052,DPS22007
DPS22007-1,6,10,0.833,1193,29,0.0113,10508191,VV,0.05440888308295232,DPS22007
DPS22007-1,7,11,0.975,633,32,0.006,10508191,VV,0.06368386675375572,DPS22007
DPS22007-1,8,DP-IMP-3,12.705,1699,61,0.0162,10508191,VV,0.8298497713912475,DPS22007
DPS22007-1,9,13,0.229,1059,45,0.0101,10508191,VV,0.01495754408883083,DPS22007
DPS22007-1,10,DP-IMP-2,14.066,903,23,0.0086,10508191,VV,0.9187459177008491,DPS22007
DPS22007-1,11,DP72,15.31,10431805,277589,99.2731,10508191,VV,1.0,DPS22007
DPS22007-1,12,18,0.632,4063,88,0.0387,10508191,VV,0.041280209013716526,DPS22007
DPS22007-1,13,DP-IMP-1,20.247,44660,1747,0.425,10508191,VB,1.3224689745264533,DPS22007
DPS22007-1,14,26,0.189,564,18,0.0054,10508191,BB,0.012344872632266492,DPS22007
DPS22007-1,15,34,0.298,2602,238,0.0248,10508191,BB,0.01946440235140431,DPS22007
DPS22007-1,16,35,0.221,296,34,0.0028,10508191,BB,0.014435009797517962,DPS22007
DPS22007-1,17,35,0.698,2181,92,0.0208,10508191,BB,0.045591116917047675,DPS22007
DPS22007-1,18,36,0.766,951,106,0.0091,10508191,BB,0.05003265839320705,DPS22007
DPS22007-1,19,37,0.28,6219,618,0.0592,10508191,BB,0.01828870019595036,DPS22007
DPS22007-1,20,37,0.757,3239,350,0.0308,10508191,BB,0.04944480731548008,DPS22007
DPS22007-2,1,5,0.22,208,22,0.002,10488467,BV,0.014233954451345756,DPS22007
DPS22007-2,21,37,0.752,3239,353,0.0309,10488467,BB,0.04865424430641822,DPS22007
DPS22007-2,2,5,0.435,135,12,0.0013,10488467,VB,0.0281444099378882,DPS22007
DPS22007-2,3,7,0.455,3342,184,0.0319,10488467,BV,0.02943840579710145,DPS22007
DPS22007-2,4,7,0.836,941,87,0.009,10488467,VB,0.05408902691511387,DPS22007
DPS22007-2,5,9,0.976,826,55,0.0079,10488467,BB,0.06314699792960662,DPS22007
DPS22007-2,6,10,0.677,517,19,0.0049,10488467,BV,0.043801759834368535,DPS22007
DPS22007-2,7,12,0.002,443,27,0.0042,10488467,VV,0.00012939958592132506,DPS22007
DPS22007-2,8,DP-IMP-3,12.753,1116,47,0.0106,10488467,VV,0.8251164596273293,DPS22007
DPS22007-2,9,13,0.284,671,34,0.0064,10488467,VB,0.018374741200828156,DPS22007
DPS22007-2,10,DP-IMP-2,14.14,258,12,0.0025,10488467,BV,0.9148550724637682,DPS22007
DPS22007-2,11,DP72,15.456,10416346,269687,99.3124,10488467,VV,1.0,DPS22007
DPS22007-2,12,18,0.639,3028,85,0.0289,10488467,VV,0.04134316770186336,DPS22007
DPS22007-2,13,19,0.876,2358,79,0.0225,10488467,VV,0.056677018633540376,DPS22007
DPS22007-2,14,DP-IMP-1,20.556,42284,1703,0.4032,10488467,VB,1.329968944099379,DPS22007
DPS22007-2,15,26,0.335,439,15,0.0042,10488467,BB,0.021674430641821948,DPS22007
DPS22007-2,16,34,0.29,2591,237,0.0247,10488467,BB,0.018762939958592132,DPS22007
DPS22007-2,17,35,0.219,294,32,0.0028,10488467,BB,0.014169254658385094,DPS22007
DPS22007-2,18,35,0.691,2241,96,0.0214,10488467,BB,0.0447075569358178,DPS22007
DPS22007-2,19,36,0.762,940,105,0.009,10488467,BB,0.04930124223602485,DPS22007
DPS22007-2,20,37,0.278,6248,634,0.0596,10488467,BB,0.017986542443064184,DPS22007
DPS22007-3,1,5,0.219,371,32,0.0035,10499286,VV,0.01416742139992237,DPS22007
DPS22007-3,21,37,0.761,3276,355,0.0312,10499286,BB,0.0492301720791823,DPS22007
DPS22007-3,2,5,0.423,259,19,0.0025,10499286,VV,0.027364471471082934,DPS22007
DPS22007-3,3,7,0.456,3327,183,0.0317,10499286,BV,0.02949928839435891,DPS22007
DPS22007-3,4,7,0.836,947,87,0.009,10499286,VV,0.05408202872299133,DPS22007
DPS22007-3,5,9,0.973,807,54,0.0077,10499286,BB,0.06294475352568249,DPS22007
DPS22007-3,6,10,0.688,497,19,0.0047,10499286,BB,0.044507698279208176,DPS22007
DPS22007-3,7,12,0.011,443,27,0.0042,10499286,BV,0.0007116056410919912,DPS22007
DPS22007-3,8,DP-IMP-3,12.754,1249,49,0.0119,10499286,VV,0.8250743951352051,DPS22007
DPS22007-3,9,13,0.3,777,36,0.0074,10499286,VV,0.01940742657523612,DPS22007
DPS22007-3,10,DP-IMP-2,14.153,307,13,0.0029,10499286,VB,0.9155776943977229,DPS22007
DPS22007-3,11,DP72,15.458,10426988,270129,99.3114,10499286,BV,1.0,DPS22007
DPS22007-3,12,18,0.659,2946,82,0.0281,10499286,VV,0.04263164704360202,DPS22007
DPS22007-3,13,19,0.884,2204,77,0.021,10499286,VV,0.05718721697502911,DPS22007
DPS22007-3,14,DP-IMP-1,20.56,42077,1696,0.4008,10499286,VB,1.330055634622849,DPS22007
DPS22007-3,15,26,0.311,462,16,0.0044,10499286,BB,0.020119032216328114,DPS22007
DPS22007-3,16,34,0.297,2581,236,0.0246,10499286,BB,0.01921335230948376,DPS22007
DPS22007-3,17,35,0.223,284,32,0.0027,10499286,BB,0.014426187087592185,DPS22007
DPS22007-3,18,35,0.691,2317,97,0.0221,10499286,BB,0.044701772544960536,DPS22007
DPS22007-3,19,36,0.769,946,105,0.009,10499286,BB,0.04974770345452193,DPS22007
DPS22007-3,20,37,0.285,6220,633,0.0592,10499286,BB,0.018437055246474314,DPS22007
DPS22008-1,1,5,0.223,355,24,0.0034,10538329,BB,0.014443005181347151,DPS22008
DPS22008-1,21,38,0.199,397,34,0.0038,10538329,BB,0.012888601036269431,DPS22008
DPS22008-1,2,7,0.566,3411,183,0.0324,10538329,BV,0.0366580310880829,DPS22008
DPS22008-1,3,7,0.833,1123,105,0.0107,10538329,VB,0.05395077720207254,DPS22008
DPS22008-1,4,9,0.961,1004,64,0.0095,10538329,BV,0.06224093264248705,DPS22008
DPS22008-1,5,10,0.827,626,22,0.0059,10538329,VB,0.05356217616580311,DPS22008
DPS22008-1,6,11,0.997,496,32,0.0047,10538329,BV,0.06457253886010363,DPS22008
DPS22008-1,7,DP-IMP-3,12.752,1268,49,0.012,10538329,VV,0.8259067357512954,DPS22008
DPS22008-1,8,13,0.274,700,32,0.0066,10538329,VV,0.017746113989637307,DPS22008
DPS22008-1,9,DP-IMP-2,14.126,286,14,0.0027,10538329,VB,0.9148963730569948,DPS22008
DPS22008-1,10,DP72,15.44,10463261,268825,99.2877,10538329,BV,1.0,DPS22008
DPS22008-1,11,18,0.614,2963,84,0.0281,10538329,VV,0.03976683937823834,DPS22008
DPS22008-1,12,19,0.832,2778,102,0.0264,10538329,VV,0.0538860103626943,DPS22008
DPS22008-1,13,DP-IMP-1,20.518,44690,1783,0.4241,10538329,VB,1.3288860103626945,DPS22008
DPS22008-1,14,26,0.262,431,15,0.0041,10538329,BB,0.016968911917098446,DPS22008
DPS22008-1,15,34,0.299,2182,188,0.0207,10538329,BB,0.019365284974093264,DPS22008
DPS22008-1,16,35,0.224,470,44,0.0045,10538329,BB,0.014507772020725389,DPS22008
DPS22008-1,17,35,0.861,3246,132,0.0308,10538329,BB,0.05576424870466321,DPS22008
DPS22008-1,18,36,0.778,577,63,0.0055,10538329,BB,0.05038860103626943,DPS22008
DPS22008-1,19,37,0.291,5372,545,0.051,10538329,BB,0.018847150259067358,DPS22008
DPS22008-1,20,37,0.777,2690,286,0.0255,10538329,BB,0.050323834196891196,DPS22008
DPS22008-2,1,5,0.22,358,23,0.0034,10504802,BB,0.014243169752686781,DPS22008
DPS22008-2,21,38,0.203,390,35,0.0037,10504802,BB,0.013142561180888256,DPS22008
DPS22008-2,2,7,0.563,3393,181,0.0323,10504802,BV,0.03644956623073935,DPS22008
DPS22008-2,3,7,0.831,1112,104,0.0106,10504802,VB,0.053800336656739604,DPS22008
DPS22008-2,4,9,0.963,974,63,0.0093,10504802,BB,0.06234623850835168,DPS22008
DPS22008-2,5,10,0.836,631,23,0.006,10504802,BB,0.05412404506020976,DPS22008
DPS22008-2,6,11,0.996,496,31,0.0047,10504802,BV,0.0644827139712547,DPS22008
DPS22008-2,7,DP-IMP-3,12.748,1202,49,0.0114,10504802,VV,0.8253269454875048,DPS22008
DPS22008-2,8,13,0.288,667,32,0.0064,10504802,VV,0.018645604039880873,DPS22008
DPS22008-2,9,DP-IMP-2,14.132,276,14,0.0026,10504802,VB,0.9149294315680435,DPS22008
DPS22008-2,10,DP72,15.446,10430455,267193,99.2923,10504802,BV,1.0,DPS22008
DPS22008-2,11,18,0.631,2845,81,0.0271,10504802,VV,0.040852000517933446,DPS22008
DPS22008-2,12,19,0.831,2640,99,0.0251,10504802,VV,0.053800336656739604,DPS22008
DPS22008-2,13,DP-IMP-1,20.521,44401,1772,0.4227,10504802,VB,1.3285640295222065,DPS22008
DPS22008-2,14,26,0.209,416,14,0.004,10504802,BB,0.01353101126505244,DPS22008
DPS22008-2,15,34,0.302,2141,186,0.0204,10504802,BB,0.019551987569597307,DPS22008
DPS22008-2,16,35,0.227,489,45,0.0047,10504802,BB,0.014696361517544996,DPS22008
DPS22008-2,17,35,0.876,3326,134,0.0317,10504802,BB,0.056713712287970994,DPS22008
DPS22008-2,18,36,0.782,574,63,0.0055,10504802,BB,0.0506279943027321,DPS22008
DPS22008-2,19,37,0.294,5334,544,0.0508,10504802,BB,0.01903405412404506,DPS22008
DPS22008-2,20,37,0.78,2683,287,0.0255,10504802,BB,0.05049851094134404,DPS22008
DPS22008-3,1,5,0.223,392,25,0.0037,10499631,BB,0.014437394794768873,DPS22008
DPS22008-3,21,38,0.21,384,34,0.0037,10499631,BB,0.013595752945746472,DPS22008
DPS22008-3,2,7,0.564,3417,181,0.0325,10499631,BV,0.036514307911433376,DPS22008
DPS22008-3,3,7,0.831,1132,105,0.0108,10499631,VB,0.053800336656739604,DPS22008
DPS22008-3,4,9,0.961,918,60,0.0087,10499631,BB,0.062216755146963613,DPS22008
DPS22008-3,5,10,0.838,533,21,0.0051,10499631,BB,0.05425352842159782,DPS22008
DPS22008-3,6,11,0.983,489,31,0.0047,10499631,BV,0.06364107212223229,DPS22008
DPS22008-3,7,DP-IMP-3,12.755,1186,47,0.0113,10499631,VV,0.8257801372523631,DPS22008
DPS22008-3,8,13,0.265,672,33,0.0064,10499631,VV,0.017156545383918167,DPS22008
DPS22008-3,9,DP-IMP-2,14.144,353,15,0.0034,10499631,VB,0.915706331736372,DPS22008
DPS22008-3,10,DP72,15.446,10424842,267213,99.2877,10499631,BV,1.0,DPS22008
